filename,pdf_path,pdf_type,input_tokens,output_tokens,api_latency,total_cost,accuracy
17623_png.rf.005cb116f117e8863ec53dbeb75b948c,input/pdfs/17623_png.rf.005cb116f117e8863ec53dbeb75b948c.pdf,scanned,312,480,8.969041109085083,0.0002232,0.5696903467178345
24642_png.rf.a2ed4b825182140e799ad6f8e6282b04,input/pdfs/24642_png.rf.a2ed4b825182140e799ad6f8e6282b04.pdf,scanned,312,358,8.291338205337524,0.0001743999999999,0.7270577549934387
8998_png.rf.cfa5b091ce8d8f8ce96733c6446d5ebc,input/pdfs/8998_png.rf.cfa5b091ce8d8f8ce96733c6446d5ebc.pdf,scanned,312,151,5.428745269775391,0.0000916,0.9125000238418579
12353_png.rf.a349fd2f9ff6b34915a077a5510f9790,input/pdfs/12353_png.rf.a349fd2f9ff6b34915a077a5510f9790.pdf,scanned,312,254,5.937179088592529,0.0001327999999999,0.929411768913269
16723_png.rf.562b32ce6ffd0d2a51e0b96f78aa47ae,input/pdfs/16723_png.rf.562b32ce6ffd0d2a51e0b96f78aa47ae.pdf,scanned,312,123,6.519597053527832,0.0000804,0.9377642273902893
36073_png.rf.67c8357aaca535e90fd1fcfedcd50273,input/pdfs/36073_png.rf.67c8357aaca535e90fd1fcfedcd50273.pdf,scanned,312,1056,12.486137866973875,0.0004535999999999,0.9905830025672913
21467_png.rf.991f849a485d630bcca386cb2e30d7be,input/pdfs/21467_png.rf.991f849a485d630bcca386cb2e30d7be.pdf,scanned,312,524,10.229140996932983,0.0002408,0.9537850022315979
169_png.rf.dfe478e748c6a5a79ad66fda9e1bfb88,input/pdfs/169_png.rf.dfe478e748c6a5a79ad66fda9e1bfb88.pdf,scanned,312,1075,12.927464962005615,0.0004612,0.9396660327911377
23453_png.rf.f1ea59b87507cef8de6a2144eb16740e,input/pdfs/23453_png.rf.f1ea59b87507cef8de6a2144eb16740e.pdf,scanned,312,590,10.46327018737793,0.0002672,0.7232142686843872
36507_png.rf.7d739c15979107593de1b5cfe420db5e,input/pdfs/36507_png.rf.7d739c15979107593de1b5cfe420db5e.pdf,scanned,312,480,9.7608802318573,0.0002232,0.8742736577987671
313_png.rf.f1cd239960cffb0fe77ebc4f682f67c6,input/pdfs/313_png.rf.f1cd239960cffb0fe77ebc4f682f67c6.pdf,scanned,312,640,11.381481885910034,0.0002872,0.713607668876648
36164_png.rf.88a8deee78e555840ac4d3c51813d2e0,input/pdfs/36164_png.rf.88a8deee78e555840ac4d3c51813d2e0.pdf,scanned,312,641,10.714285135269163,0.0002876,0.8157894611358643
13248_png.rf.20572cf128947dce732ee91bccf3cf12,input/pdfs/13248_png.rf.20572cf128947dce732ee91bccf3cf12.pdf,scanned,312,164,5.471804141998291,0.0000968,0.9865320324897766
20547_png.rf.937e36879f1e6e8181b2bcd2db4d58a1,input/pdfs/20547_png.rf.937e36879f1e6e8181b2bcd2db4d58a1.pdf,scanned,312,1001,13.744550943374634,0.0004316,0.7476252317428589
15203_png.rf.658d0c5e90bcc44b45907818b2ce384c,input/pdfs/15203_png.rf.658d0c5e90bcc44b45907818b2ce384c.pdf,scanned,312,845,11.162914037704468,0.0003692,0.9940476417541504
48192_png.rf.6b8a1d334c8b77604d789c562d33db7f,input/pdfs/48192_png.rf.6b8a1d334c8b77604d789c562d33db7f.pdf,scanned,312,193,4.925904989242554,0.0001083999999999,1.0
16334_png.rf.ffee278b2a3fa753c92e7cdf6771f8ed,input/pdfs/16334_png.rf.ffee278b2a3fa753c92e7cdf6771f8ed.pdf,scanned,312,591,10.350726842880247,0.0002676,0.9070581793785095
11622_png.rf.633d63b32f836c5e90950c84da8353a7,input/pdfs/11622_png.rf.633d63b32f836c5e90950c84da8353a7.pdf,scanned,312,570,11.060662031173706,0.0002592,0.7824332118034363
5924_png.rf.b3609806540c821c7a51bba3bf0b1f09,input/pdfs/5924_png.rf.b3609806540c821c7a51bba3bf0b1f09.pdf,scanned,312,1312,13.74565315246582,0.000556,0.6191918849945068
11625_png.rf.6161f71cf181b89fc0f3001e3a422469,input/pdfs/11625_png.rf.6161f71cf181b89fc0f3001e3a422469.pdf,scanned,312,881,12.059386968612673,0.0003836,0.8896998167037964
16721_png.rf.02dc948c5c233474d903cee75d96638b,input/pdfs/16721_png.rf.02dc948c5c233474d903cee75d96638b.pdf,scanned,312,365,8.614124774932861,0.0001772,0.7254106998443604
45943_png.rf.841089e782161fa700953584eb484d39,input/pdfs/45943_png.rf.841089e782161fa700953584eb484d39.pdf,scanned,312,236,7.079086065292358,0.0001256,0.8831169009208679
45730_png.rf.4c82d81a810d269aad4ebfcb184d1e4b,input/pdfs/45730_png.rf.4c82d81a810d269aad4ebfcb184d1e4b.pdf,scanned,312,271,7.019787073135376,0.0001395999999999,0.8999999761581421
10334_png.rf.c201975cb8f7eda582bcbb891540503d,input/pdfs/10334_png.rf.c201975cb8f7eda582bcbb891540503d.pdf,scanned,312,566,10.15238618850708,0.0002576,0.6532738208770752
10580_png.rf.256f138d50b8bb25c9f4838f1e739c8e,input/pdfs/10580_png.rf.256f138d50b8bb25c9f4838f1e739c8e.pdf,scanned,312,338,7.930898904800415,0.0001664,0.9369372725486755
23372_png.rf.516aee0a9b0fa152829d6180d1ac31da,input/pdfs/23372_png.rf.516aee0a9b0fa152829d6180d1ac31da.pdf,scanned,312,216,5.162262201309204,0.0001176,0.7985118627548218
15287_png.rf.cfe17e2a5fbbbf7d243717fb8a5198cf,input/pdfs/15287_png.rf.cfe17e2a5fbbbf7d243717fb8a5198cf.pdf,scanned,312,822,11.83450698852539,0.0003599999999999,0.9006036520004272
24616_png.rf.d35c0993fd439a84248e181b1961a4e9,input/pdfs/24616_png.rf.d35c0993fd439a84248e181b1961a4e9.pdf,scanned,312,245,5.51492714881897,0.0001292,0.9782352447509766
9720_png.rf.03a758c497ddcb960b0f624a57e227c9,input/pdfs/9720_png.rf.03a758c497ddcb960b0f624a57e227c9.pdf,scanned,312,1341,14.03090500831604,0.0005676,0.8883928656578064
12998_png.rf.8d5356e22f3f9e835a36da415f641b18,input/pdfs/12998_png.rf.8d5356e22f3f9e835a36da415f641b18.pdf,scanned,312,89,5.7863428592681885,0.0000668,0.996666669845581
21997_png.rf.3fa35181a20bf73f744ca9708d51de34,input/pdfs/21997_png.rf.3fa35181a20bf73f744ca9708d51de34.pdf,scanned,312,320,8.934757947921753,0.0001592,0.6944444179534912
3465_png.rf.db832ad9d5f5eb77dec73ffa9e2917c7,input/pdfs/3465_png.rf.db832ad9d5f5eb77dec73ffa9e2917c7.pdf,scanned,312,695,11.302775144577026,0.0003092,0.8492063283920288
19435_png.rf.8bbd08e2dda4602577597ec858b42617,input/pdfs/19435_png.rf.8bbd08e2dda4602577597ec858b42617.pdf,scanned,312,960,13.160720825195312,0.0004152,0.8198220133781433
10876_png.rf.eedad58b5a846f6a2836fe89ca93e0bf,input/pdfs/10876_png.rf.eedad58b5a846f6a2836fe89ca93e0bf.pdf,scanned,312,603,9.82105588912964,0.0002724,0.7961038947105408
10537_png.rf.9e9e073d30e5161a6a1f1aca88729537,input/pdfs/10537_png.rf.9e9e073d30e5161a6a1f1aca88729537.pdf,scanned,312,555,8.491764783859253,0.0002532,0.7873099446296692
23556_png.rf.efa39aca29fbf3814f68dab205c71536,input/pdfs/23556_png.rf.efa39aca29fbf3814f68dab205c71536.pdf,scanned,312,425,7.582761764526367,0.0002011999999999,0.47058823704719543
28864_png.rf.5a4753da853f08252730309f7347c73e,input/pdfs/28864_png.rf.5a4753da853f08252730309f7347c73e.pdf,scanned,312,630,11.179616212844849,0.0002832,0.7982944846153259
3539_png.rf.d0b45ae7bbf0652dcd32bdbd0dd67c51,input/pdfs/3539_png.rf.d0b45ae7bbf0652dcd32bdbd0dd67c51.pdf,scanned,312,263,7.154489040374756,0.0001364,0.6492374539375305
24332_png.rf.381c26d0dda0e00c78b84407c68fba16,input/pdfs/24332_png.rf.381c26d0dda0e00c78b84407c68fba16.pdf,scanned,312,1480,15.339996814727783,0.0006232,0.9988134503364563
19570_png.rf.9aaa5c5dfb43f0e79383b80b893987c8,input/pdfs/19570_png.rf.9aaa5c5dfb43f0e79383b80b893987c8.pdf,scanned,312,2055,73.01446008682251,0.0008531999999999,0.9056603908538818
16083_png.rf.34fe1b561474295ee472948993a91694,input/pdfs/16083_png.rf.34fe1b561474295ee472948993a91694.pdf,scanned,312,324,7.8576929569244385,0.0001608,0.9857967495918274
28320_png.rf.323a1c23768006cca3d0997fc7240167,input/pdfs/28320_png.rf.323a1c23768006cca3d0997fc7240167.pdf,scanned,312,385,6.747084856033325,0.0001852,0.9777777791023254
38351_png.rf.c5750fea42e078d6c2e76ed8291cbee0,input/pdfs/38351_png.rf.c5750fea42e078d6c2e76ed8291cbee0.pdf,scanned,312,1465,14.38292384147644,0.0006171999999999,0.920367419719696
20009_png.rf.7c92ace1eaf325f0e6451d1dcf621d96,input/pdfs/20009_png.rf.7c92ace1eaf325f0e6451d1dcf621d96.pdf,scanned,312,1120,11.607254981994627,0.0004792,0.910211443901062
25159_png.rf.434517942b2e3f8fc8c58957c812ff49,input/pdfs/25159_png.rf.434517942b2e3f8fc8c58957c812ff49.pdf,scanned,312,1361,14.079035758972168,0.0005756,0.7637735605239868
2861_png.rf.2b0bdbf017180eef5a4b8a48cafb8bf7,input/pdfs/2861_png.rf.2b0bdbf017180eef5a4b8a48cafb8bf7.pdf,scanned,312,612,8.134919166564941,0.000276,0.3721315562725067
15532_png.rf.60fcfc157c23cba7395115d45379f23a,input/pdfs/15532_png.rf.60fcfc157c23cba7395115d45379f23a.pdf,scanned,312,84,5.1892249584198,0.0000648,0.6666666865348816
20201_png.rf.3606917691198a033a29930d3491d609,input/pdfs/20201_png.rf.3606917691198a033a29930d3491d609.pdf,scanned,312,3654,27.131675958633423,0.0014927999999999,0.5632960200309753
23020_png.rf.0d160a6fe54b3d15768201f6799f3ec5,input/pdfs/23020_png.rf.0d160a6fe54b3d15768201f6799f3ec5.pdf,scanned,312,212,7.246258974075317,0.000116,0.8404871821403503
23090_png.rf.19d7dd36f1cf38845c78d6931fd36495,input/pdfs/23090_png.rf.19d7dd36f1cf38845c78d6931fd36495.pdf,scanned,312,578,10.41424298286438,0.0002624,0.9951951503753662
14197_png.rf.e64fbff667222bf69aa63cbb0b26ea3c,input/pdfs/14197_png.rf.e64fbff667222bf69aa63cbb0b26ea3c.pdf,scanned,312,307,6.410711050033569,0.000154,1.0
18288_png.rf.05a1c5ff614adddc955f7b10d003ce81,input/pdfs/18288_png.rf.05a1c5ff614adddc955f7b10d003ce81.pdf,scanned,312,561,10.80042600631714,0.0002556,0.7847222089767456
8398_png.rf.c84e40254d86337ceccb5e753eea3a46,input/pdfs/8398_png.rf.c84e40254d86337ceccb5e753eea3a46.pdf,scanned,312,184,6.16035008430481,0.0001048,0.6969696879386902
22020_png.rf.cd93b26225f1bed749397a0bf76cf922,input/pdfs/22020_png.rf.cd93b26225f1bed749397a0bf76cf922.pdf,scanned,312,687,11.324681043624878,0.000306,0.9181565046310425
21169_png.rf.337c36141bdf396b176aa415b78c09cb,input/pdfs/21169_png.rf.337c36141bdf396b176aa415b78c09cb.pdf,scanned,312,659,10.18228006362915,0.0002948,0.8771572113037109
14317_png.rf.7859e465bee29a14dafc5f640c79fb01,input/pdfs/14317_png.rf.7859e465bee29a14dafc5f640c79fb01.pdf,scanned,312,638,10.93132996559143,0.0002863999999999,0.8014767169952393
23559_png.rf.e8635e00915273e5784542b9a8036e3c,input/pdfs/23559_png.rf.e8635e00915273e5784542b9a8036e3c.pdf,scanned,312,588,8.67136001586914,0.0002663999999999,0.5833333134651184
855_png.rf.191886cc397bb5884715b61f8552cd65,input/pdfs/855_png.rf.191886cc397bb5884715b61f8552cd65.pdf,scanned,312,277,6.838945150375366,0.0001419999999999,0.9943181872367859
12059_png.rf.327e2677d785823e9ee42064eb693347,input/pdfs/12059_png.rf.327e2677d785823e9ee42064eb693347.pdf,scanned,312,876,11.895632982254028,0.0003816,0.9885926246643066
11572_png.rf.8f02456fdf9ed84f73d590d6eaf8ecb2,input/pdfs/11572_png.rf.8f02456fdf9ed84f73d590d6eaf8ecb2.pdf,scanned,312,291,7.680087089538574,0.0001476,0.8214285969734192
24238_png.rf.535ef067840c6d9af6ec86b0aa89fa3b,input/pdfs/24238_png.rf.535ef067840c6d9af6ec86b0aa89fa3b.pdf,scanned,312,662,9.903913021087646,0.000296,0.7599999904632568
48557_png.rf.b1c96aa0d419e9101e5b409baca99c7b,input/pdfs/48557_png.rf.b1c96aa0d419e9101e5b409baca99c7b.pdf,scanned,312,276,7.352926969528198,0.0001416,0.773383617401123
13560_png.rf.fde8c9e92d253165e111fc5b8d670e89,input/pdfs/13560_png.rf.fde8c9e92d253165e111fc5b8d670e89.pdf,scanned,312,750,10.62730598449707,0.0003312,0.8501129746437073
19539_png.rf.185bb3190c511bcd4cd4d1712ddcb408,input/pdfs/19539_png.rf.185bb3190c511bcd4cd4d1712ddcb408.pdf,scanned,312,823,12.4242901802063,0.0003604,0.981067955493927
8020_png.rf.f5a9c9e889509217d922f7772dd26c9b,input/pdfs/8020_png.rf.f5a9c9e889509217d922f7772dd26c9b.pdf,scanned,312,270,6.540588140487671,0.0001392,0.9972222447395325
28132_png.rf.178d97fcfcdb61cf8b86970cd6462fb3,input/pdfs/28132_png.rf.178d97fcfcdb61cf8b86970cd6462fb3.pdf,scanned,312,169,6.926847219467163,0.0000988,0.8942577242851257
4360_png.rf.475eaeaee3ba30c574becbbc30b9e696,input/pdfs/4360_png.rf.475eaeaee3ba30c574becbbc30b9e696.pdf,scanned,312,1853,17.62609887123108,0.0007724,0.79133540391922
493_png.rf.d0177eeed4291205c3ea50bbe3176267,input/pdfs/493_png.rf.d0177eeed4291205c3ea50bbe3176267.pdf,scanned,312,612,9.339956998825071,0.000276,0.7300340533256531
6875_png.rf.aaf3b531fed9afd3e5240990529fade2,input/pdfs/6875_png.rf.aaf3b531fed9afd3e5240990529fade2.pdf,scanned,312,107,5.6999499797821045,0.000074,1.0
2511_png.rf.33a5af4f27b07cbf4949b943801ee4fb,input/pdfs/2511_png.rf.33a5af4f27b07cbf4949b943801ee4fb.pdf,scanned,312,327,7.857411861419678,0.0001619999999999,0.8888888955116272
19081_png.rf.d8954fe6a439653d6fdd2be7871f1966,input/pdfs/19081_png.rf.d8954fe6a439653d6fdd2be7871f1966.pdf,scanned,312,345,8.261265993118286,0.0001692,0.9583333134651184
26875_png.rf.1a1e8cdf1f3505a8d4ed68281e08e4a0,input/pdfs/26875_png.rf.1a1e8cdf1f3505a8d4ed68281e08e4a0.pdf,scanned,312,1177,13.36227011680603,0.000502,0.7932882905006409
11483_png.rf.3824b704ffc8d1d3b2dac7adf4c07963,input/pdfs/11483_png.rf.3824b704ffc8d1d3b2dac7adf4c07963.pdf,scanned,312,875,12.66710877418518,0.0003812,0.7666666507720947
10184_png.rf.394234e5055f28b0d774ce3e89f7ac31,input/pdfs/10184_png.rf.394234e5055f28b0d774ce3e89f7ac31.pdf,scanned,312,469,7.856534957885742,0.0002187999999999,0.7193223237991333
12298_png.rf.4f39d4a54cf59a466341c74818204262,input/pdfs/12298_png.rf.4f39d4a54cf59a466341c74818204262.pdf,scanned,312,176,5.568125009536743,0.0001016,0.8333333134651184
1721_png.rf.2a853563209eb312f5264cda20da45bf,input/pdfs/1721_png.rf.2a853563209eb312f5264cda20da45bf.pdf,scanned,312,1067,10.975582838058472,0.0004579999999999,0.9001125693321228
30183_png.rf.2d9768f5aed265d7751374b9ef030ce9,input/pdfs/30183_png.rf.2d9768f5aed265d7751374b9ef030ce9.pdf,scanned,312,164,4.346385955810547,0.0000968,0.8229567408561707
8666_png.rf.e2f5c4c68e09dd1082d7f399a3556eec,input/pdfs/8666_png.rf.e2f5c4c68e09dd1082d7f399a3556eec.pdf,scanned,312,533,9.52165389060974,0.0002444,0.9444444179534912
1122_png.rf.3fe8f142fc81d8adfef1c7602c5662da,input/pdfs/1122_png.rf.3fe8f142fc81d8adfef1c7602c5662da.pdf,scanned,312,810,11.096302032470703,0.0003551999999999,0.8486077189445496
23743_png.rf.588b2c734aa8094459030dd1794213cb,input/pdfs/23743_png.rf.588b2c734aa8094459030dd1794213cb.pdf,scanned,312,692,10.270143985748293,0.000308,0.7449083924293518
29971_png.rf.883eb0b585f680be14b0888a7b2a022f,input/pdfs/29971_png.rf.883eb0b585f680be14b0888a7b2a022f.pdf,scanned,312,319,8.010895013809204,0.0001587999999999,0.5774752497673035
16311_png.rf.b9fd9bc6727bf346209fc24de8c0daf9,input/pdfs/16311_png.rf.b9fd9bc6727bf346209fc24de8c0daf9.pdf,scanned,312,103,5.684183120727539,0.0000724,1.0
14934_png.rf.c3c31f7f2c787bbcdcef215b4cbeddd2,input/pdfs/14934_png.rf.c3c31f7f2c787bbcdcef215b4cbeddd2.pdf,scanned,312,166,6.160672664642334,0.0000976,0.4888888895511627
32038_png.rf.22d36cb7d61056002ce24fdc7f01fadb,input/pdfs/32038_png.rf.22d36cb7d61056002ce24fdc7f01fadb.pdf,scanned,312,270,7.305130958557129,0.0001392,0.8304486870765686
8417_png.rf.346bd79dc06ced713f8e2a214bbe31d9,input/pdfs/8417_png.rf.346bd79dc06ced713f8e2a214bbe31d9.pdf,scanned,312,648,9.73672080039978,0.0002904,0.835933268070221
10226_png.rf.35231c14b4c5c222d46e5dbda3a12b1e,input/pdfs/10226_png.rf.35231c14b4c5c222d46e5dbda3a12b1e.pdf,scanned,312,446,8.527349948883057,0.0002096,0.7653846144676208
5808_png.rf.5127cc3729ab0bcff09cb886376d0bdb,input/pdfs/5808_png.rf.5127cc3729ab0bcff09cb886376d0bdb.pdf,scanned,312,865,11.437002897262571,0.0003772,0.9473684430122375
10827_png.rf.ed1851b0c828523a6bf4245da7cbbe02,input/pdfs/10827_png.rf.ed1851b0c828523a6bf4245da7cbbe02.pdf,scanned,312,515,8.4290771484375,0.0002372,0.9829059839248657
9040_png.rf.f257a3786c1f3cbadf8103b7a78ce4c8,input/pdfs/9040_png.rf.f257a3786c1f3cbadf8103b7a78ce4c8.pdf,scanned,312,235,7.282075881958008,0.0001252,1.0
24749_png.rf.160ee8992ceb37bf52910b7d97c8d386,input/pdfs/24749_png.rf.160ee8992ceb37bf52910b7d97c8d386.pdf,scanned,312,472,9.120465993881226,0.0002199999999999,0.7749999761581421
14743_png.rf.e73d03c85dd4f44fc2f51799b8fbe7ef,input/pdfs/14743_png.rf.e73d03c85dd4f44fc2f51799b8fbe7ef.pdf,scanned,312,341,9.234998941421509,0.0001675999999999,0.5103668570518494
28419_png.rf.fc5f5cb8e7f79113f25f5f2b4bf9c671,input/pdfs/28419_png.rf.fc5f5cb8e7f79113f25f5f2b4bf9c671.pdf,scanned,312,330,11.301384925842283,0.0001631999999999,1.0
5789_png.rf.27fc97caf59366507e72e74db56b4b94,input/pdfs/5789_png.rf.27fc97caf59366507e72e74db56b4b94.pdf,scanned,312,789,9.949939012527466,0.0003467999999999,0.7418981194496155
4438_png.rf.1bac2880f4d26e47756d167c44d3b567,input/pdfs/4438_png.rf.1bac2880f4d26e47756d167c44d3b567.pdf,scanned,312,260,6.820038795471191,0.0001351999999999,0.9506173133850098
624_png.rf.a877b339f7968c9348bc06df48697439,input/pdfs/624_png.rf.a877b339f7968c9348bc06df48697439.pdf,scanned,312,996,12.773621082305908,0.0004296,0.817663311958313
15312_png.rf.16534964d739ef70455b6e03b9ee827c,input/pdfs/15312_png.rf.16534964d739ef70455b6e03b9ee827c.pdf,scanned,312,113,5.102247953414917,0.0000764,0.5327380895614624
16130_png.rf.b66472a9e6a9af060891d45bc4b15093,input/pdfs/16130_png.rf.b66472a9e6a9af060891d45bc4b15093.pdf,scanned,312,111,4.829808235168457,0.0000756,0.9259259104728699
38456_png.rf.ad0b1bf45b2301a6c4d23f3c6d2619fe,input/pdfs/38456_png.rf.ad0b1bf45b2301a6c4d23f3c6d2619fe.pdf,scanned,312,572,9.482131242752075,0.00026,0.8685693144798279
39945_png.rf.c5a8d8392a9c793f30d73f91cc53c0f4,input/pdfs/39945_png.rf.c5a8d8392a9c793f30d73f91cc53c0f4.pdf,scanned,312,397,7.573023080825806,0.0001899999999999,0.7967914342880249
17149_png.rf.0a832b13d747afb60a87b5c5ec19f4cd,input/pdfs/17149_png.rf.0a832b13d747afb60a87b5c5ec19f4cd.pdf,scanned,312,299,8.125930070877075,0.0001507999999999,1.0
568_png.rf.0d411275d5046ee9b56cdf429b830946,input/pdfs/568_png.rf.0d411275d5046ee9b56cdf429b830946.pdf,scanned,312,167,6.047062158584595,0.000098,0.8571428656578064
13012_png.rf.502a660cd6fab48d5a9a6ea2f007c735,input/pdfs/13012_png.rf.502a660cd6fab48d5a9a6ea2f007c735.pdf,scanned,312,383,9.336059093475342,0.0001843999999999,0.8634920716285706
42922_png.rf.d0234becc56c60545d279ed06ca8ff2f,input/pdfs/42922_png.rf.d0234becc56c60545d279ed06ca8ff2f.pdf,scanned,312,304,7.227262258529663,0.0001528,0.7472527623176575
23159_png.rf.bffce84510cfd437887f022acb08ece0,input/pdfs/23159_png.rf.bffce84510cfd437887f022acb08ece0.pdf,scanned,312,948,12.58891987800598,0.0004104,0.8211194276809692
13835_png.rf.573ad902b5e350454115ec587228ef48,input/pdfs/13835_png.rf.573ad902b5e350454115ec587228ef48.pdf,scanned,312,251,7.7519872188568115,0.0001316,0.9307692050933838
21049_png.rf.f1260d5356e5d9aafa4000696b9057bc,input/pdfs/21049_png.rf.f1260d5356e5d9aafa4000696b9057bc.pdf,scanned,312,757,11.103185892105104,0.000334,0.8848521709442139
41524_png.rf.cd494c2ca94793455f10bf279161f739,input/pdfs/41524_png.rf.cd494c2ca94793455f10bf279161f739.pdf,scanned,312,490,11.096933126449583,0.0002272,0.7495523691177368
7445_png.rf.249ddd7ebec56e401912cf567b03cdc4,input/pdfs/7445_png.rf.249ddd7ebec56e401912cf567b03cdc4.pdf,scanned,312,1251,13.973231077194214,0.0005316,0.9429271817207336
41_png.rf.83a5641ef2e5cffa366f14d32d2950ee,input/pdfs/41_png.rf.83a5641ef2e5cffa366f14d32d2950ee.pdf,scanned,312,321,7.419431924819946,0.0001596,0.45679011940956116
24912_png.rf.e754d278a7070429a1b78d242bf7f7a5,input/pdfs/24912_png.rf.e754d278a7070429a1b78d242bf7f7a5.pdf,scanned,312,357,8.960548877716064,0.000174,0.9264705777168274
2827_png.rf.5c8e5d5e3ef5402d617decdd2927f5cb,input/pdfs/2827_png.rf.5c8e5d5e3ef5402d617decdd2927f5cb.pdf,scanned,312,199,6.138814926147461,0.0001108,1.0
13869_png.rf.7b80ac86eba834432b6fb00811a7ed65,input/pdfs/13869_png.rf.7b80ac86eba834432b6fb00811a7ed65.pdf,scanned,312,234,6.859094142913818,0.0001248,0.37328875064849854
2053_png.rf.7bfb5a3544b8700dd81162d5ee9791ed,input/pdfs/2053_png.rf.7bfb5a3544b8700dd81162d5ee9791ed.pdf,scanned,312,866,13.275738000869753,0.0003775999999999,0.6821860671043396
3965_png.rf.13d8f8d322a601689093bcea292c8167,input/pdfs/3965_png.rf.13d8f8d322a601689093bcea292c8167.pdf,scanned,312,789,10.192464113235474,0.0003467999999999,0.9696969985961914
49344_png.rf.aa643b07db48585cf85cae6c1205efe9,input/pdfs/49344_png.rf.aa643b07db48585cf85cae6c1205efe9.pdf,scanned,312,162,5.908681154251099,0.000096,0.7555555701255798
23501_png.rf.992eefc3926206f0efbf7d76455f7e31,input/pdfs/23501_png.rf.992eefc3926206f0efbf7d76455f7e31.pdf,scanned,312,473,8.28426218032837,0.0002204,1.0
11628_png.rf.88d017eda38bf2920e79fb65362c3749,input/pdfs/11628_png.rf.88d017eda38bf2920e79fb65362c3749.pdf,scanned,312,1686,17.07111406326294,0.0007056,0.8760789036750793
19420_png.rf.23aec625e5fbe115c13f91b463689371,input/pdfs/19420_png.rf.23aec625e5fbe115c13f91b463689371.pdf,scanned,312,183,5.896974086761475,0.0001043999999999,0.9333333373069763
21753_png.rf.958b5c42ce35219fb981d54a1461d5b9,input/pdfs/21753_png.rf.958b5c42ce35219fb981d54a1461d5b9.pdf,scanned,312,336,7.321714878082275,0.0001656,0.9736111164093018
2158_png.rf.76dc35b5f3f26c53ef3ef6cd616b36c2,input/pdfs/2158_png.rf.76dc35b5f3f26c53ef3ef6cd616b36c2.pdf,scanned,312,620,10.058228015899658,0.0002792,0.840899646282196
2480_png.rf.23baf1f9d872c6c70deee7f0d49e7aa0,input/pdfs/2480_png.rf.23baf1f9d872c6c70deee7f0d49e7aa0.pdf,scanned,312,404,7.066236972808838,0.0001928,0.9427083134651184
1623_png.rf.6c980ed03ea6470e6766e0f9ea49c6d7,input/pdfs/1623_png.rf.6c980ed03ea6470e6766e0f9ea49c6d7.pdf,scanned,312,627,9.410874843597412,0.0002819999999999,0.8235294222831726
2727_png.rf.1d6f586e2f101f36fe1af406ccea3c1d,input/pdfs/2727_png.rf.1d6f586e2f101f36fe1af406ccea3c1d.pdf,scanned,312,172,5.510596036911011,0.0001,0.7948718070983887
14013_png.rf.6013a1925e8f418c4c2f442af15c889f,input/pdfs/14013_png.rf.6013a1925e8f418c4c2f442af15c889f.pdf,scanned,312,3196,25.476442098617554,0.0013095999999999,0.9509906768798828
17044_png.rf.d4975b05ae5c4c6d0141bdaa5f6dcdb8,input/pdfs/17044_png.rf.d4975b05ae5c4c6d0141bdaa5f6dcdb8.pdf,scanned,312,372,8.181128025054932,0.0001799999999999,0.6370370388031006
991_png.rf.fff53042ce709c0088acbd8e5e747106,input/pdfs/991_png.rf.fff53042ce709c0088acbd8e5e747106.pdf,scanned,312,441,9.51415228843689,0.0002076,0.7876983880996704
95_png.rf.078ec6b979f6ef3502d431e03bc58b2e,input/pdfs/95_png.rf.078ec6b979f6ef3502d431e03bc58b2e.pdf,scanned,312,713,10.736886978149414,0.0003164,1.0
17773_png.rf.9441b8d05584db14e432295120648bf7,input/pdfs/17773_png.rf.9441b8d05584db14e432295120648bf7.pdf,scanned,312,189,7.065762758255005,0.0001068,0.8999999761581421
13191_png.rf.18ec3db34347367fa68a9a8c40c2c076,input/pdfs/13191_png.rf.18ec3db34347367fa68a9a8c40c2c076.pdf,scanned,312,1294,14.359902143478394,0.0005488,0.9900000095367432
15902_png.rf.89fc89c12548dc62e17cf5915e91b09d,input/pdfs/15902_png.rf.89fc89c12548dc62e17cf5915e91b09d.pdf,scanned,312,184,6.709947109222412,0.0001048,1.0
31909_png.rf.8b384b9fc3e2fb7d12487889375ed8f3,input/pdfs/31909_png.rf.8b384b9fc3e2fb7d12487889375ed8f3.pdf,scanned,312,1229,14.82471203804016,0.0005228,0.7752525210380554
39638_png.rf.63ecf59d4325c925c4a450f3917eecb9,input/pdfs/39638_png.rf.63ecf59d4325c925c4a450f3917eecb9.pdf,scanned,312,548,8.202517032623291,0.0002504,0.9883255362510681
10174_png.rf.524bbc04d95b46c14d903102045dc4ae,input/pdfs/10174_png.rf.524bbc04d95b46c14d903102045dc4ae.pdf,scanned,312,279,7.529310941696167,0.0001428,0.7834821343421936
17595_png.rf.6d8b16fe16e7f12705ca26fbc2af0042,input/pdfs/17595_png.rf.6d8b16fe16e7f12705ca26fbc2af0042.pdf,scanned,312,198,7.041945934295654,0.0001104,0.8383117914199829
21938_png.rf.70b13a54347e5bfe397e9da0af2693bd,input/pdfs/21938_png.rf.70b13a54347e5bfe397e9da0af2693bd.pdf,scanned,312,172,6.236753940582275,0.0001,0.7573451399803162
35830_png.rf.aa0c830021a10a34b1c983cc371d843d,input/pdfs/35830_png.rf.aa0c830021a10a34b1c983cc371d843d.pdf,scanned,312,1049,12.65580415725708,0.0004508,0.45615583658218384
